"机构名称(中文)"	"机构ID"	"apply_numb"	"notice_date"	"name"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200620087999.9"	"2007.08.29"	"多烯烃共挤膜粉液双腔输液软袋生产成套设备"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200610069851.7"	"2007.02.21"	"粉液双腔软袋外保护铝箔贴覆焊接机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200610069852.1"	"2007.02.14"	"粉液双腔软袋粉剂分装封口机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200610069853.6"	"2007.02.14"	"多烯烃共挤膜粉液双腔输液软袋生产成套设备"
"比亚迪股份有限公司"	"T000001787"	"CN200610062503.7"	"2008.03.12"	"一种步进电机驱动集成电路"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200630095851.5"	"2007.07.25"	"全自动清洗消毒器(EASY350)"
"比亚迪股份有限公司"	"T000001787"	"CN200620014726.1"	"2007.10.24"	"一种机动车况及多媒体信息显示装置"
"康佳集团股份有限公司"	"01000016"	"CN200610063134.3"	"2007.05.30"	"一种可根据环境自动更改情境模式的手机装置及方法"
"经纬纺织机械股份有限公司"	"01000666"	"CN200610150254.7"	"2008.04.23"	"数字探纬控制器"
"经纬纺织机械股份有限公司"	"01000666"	"CN200620148652.0"	"2008.03.12"	"数字探纬控制器"
"上海贝岭股份有限公司"	"02600171"	"CN200610117585.0"	"2008.04.30"	"一种室内烟雾探测控制集成电路"
"中兴通讯股份有限公司"	"01000063"	"CN200610164969.8"	"2008.03.05"	"一种集成电路与散热件的连接方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200620011934.6"	"2007.11.28"	"血液辐照器放射源运动精确控制装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200630199045.2"	"2007.11.21"	"血液辐照器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200620011935.0"	"2007.11.28"	"用于血液辐照器的触摸屏控制装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200620011936.5"	"2007.11.28"	"血液辐照器源振动装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200620011937.X"	"2007.11.28"	"铯-137放射源放射性源抽屉"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200610070745.0"	"2007.06.06"	"血液辐照器专用直流调速器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200610070746.5"	"2007.06.06"	"铯-137放射源血液辐照器"
"康佳集团股份有限公司"	"01000016"	"CN200620016568.3"	"2007.11.28"	"多屏显示拼接控制装置"
"中兴通讯股份有限公司"	"01000063"	"CN200610170327.9"	"2008.07.02"	"一种防止手机漏接电话的装置及方法"
"上海贝岭股份有限公司"	"02600171"	"CN200610148350.8"	"2008.07.02"	"超低功耗集成电路中的缓冲器"
"深圳市同洲电子股份有限公司"	"03131819"	"CN200620175636.0"	"2007.12.19"	"用于机顶盒SCART接口的分离元件电路"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN200610156171.9"	"2008.07.02"	"基于酪氨酸的可降解聚碳酸酯的合成"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN200610156172.3"	"2008.07.02"	"基于酪氨酸的可降解聚碳酸酯的合成"
"四川长虹电器股份有限公司"	"02600839"	"CN200720078111.X"	"2008.05.07"	"线性放大器"
"江苏长电科技股份有限公司"	"03130393"	"CN200710019238.9"	"2007.07.18"	"集成电路或分立器件引线框架上涂胶的方法"
"江苏长电科技股份有限公司"	"03130393"	"CN200710019239.3"	"2007.07.18"	"集成电路或分立器件引线框架上涂胶装片的方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710013054.1"	"2007.07.25"	"被灭菌物体表面残留过氧化氢的检测方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720018711.7"	"2008.01.23"	"圆带传动上瓶装置"
"四川长虹电器股份有限公司"	"02600839"	"CN200710048449.5"	"2007.08.29"	"电路工作状态实时监控方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730015519.8"	"2008.02.13"	"低温等离子体灭菌器(PS-100型)"
"比亚迪股份有限公司"	"T000001787"	"CN200720119994.4"	"2008.03.19"	"防静电的液晶显示器"
"比亚迪股份有限公司"	"T000001787"	"CN200710074403.0"	"2008.11.12"	"电源电路、液晶驱动装置、液晶显示装置及升压电路"
"比亚迪股份有限公司"	"T000001787"	"CN200710074500.X"	"2008.11.19"	"一种电荷泵装置及电源电路"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730015068.8"	"2008.05.14"	"后装治疗机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730015690.9"	"2008.03.12"	"治疗机(钴-60)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720022369.8"	"2008.03.26"	"管路旋转接头"
"中兴通讯股份有限公司"	"01000063"	"CN200710099482.0"	"2008.11.26"	"一种应用业务的安全鉴权和换卡处理方法及系统"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN200710107643.6"	"2008.11.26"	"一种在医疗器械表面固定抗体的方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730016195.X"	"2008.05.14"	"医用电子直线加速器"
"四川长虹电器股份有限公司"	"02600839"	"CN200710049164.3"	"2007.11.28"	"按键系统及其检测方法"
"宁波康强电子股份有限公司"	"03133306"	"CN200720109692.9"	"2008.04.23"	"集成电路引线框架"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720022956.7"	"2008.03.26"	"放射治疗床联接机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720022957.1"	"2008.03.12"	"全自动热丝切割机热丝固定涨紧装置"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN200710105816.0"	"2008.12.03"	"一种生物多肽药物血管支架及其制备方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710015840.5"	"2007.11.07"	"步进扫描式断层治疗仪"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730016823.4"	"2008.07.09"	"医用高压发生器(XHV50)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720023119.6"	"2008.03.26"	"C形臂电动旋转机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720023309.8"	"2008.03.26"	"楔形过滤器托板托架"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720023307.9"	"2008.06.18"	"两用托架"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720023308.3"	"2008.06.18"	"挡铅托板托架"
"康佳集团股份有限公司"	"01000016"	"CN200720120869.5"	"2008.05.21"	"一种数字广播接收电视机"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN200710111272.9"	"2008.12.24"	"一种复合药物血管支架及其制备方法"
"山东大正医疗器械股份有限公司"	"T000141574"	"CN200730018034.4"	"2009.08.05"	"瓶(颅压调节)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710016670.2"	"2008.01.16"	"压力蒸汽灭菌器动态脉冲式排气方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720025023.3"	"2008.05.14"	"X射线诊断-后装治疗一体化治疗床"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720025024.8"	"2008.05.14"	"三线制Pt100热电阻温度变送器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720025025.2"	"2008.05.14"	"医用清洗消毒器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720025021.4"	"2008.05.14"	"医用清洗消毒机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730018606.9"	"2008.06.18"	"手动门清洗机(EASY300)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730018257.0"	"2008.05.14"	"台式灭菌器(TRKC系列)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730018436.4"	"2008.08.20"	"三舱清洗消毒器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720024903.9"	"2008.05.14"	"四舱清洗消毒器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720024904.3"	"2008.05.14"	"三舱清洗消毒器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720024907.7"	"2008.05.14"	"全身立体定向放射治疗的定位装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720024908.1"	"2008.05.14"	"立体定向治疗附件连接装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730018437.9"	"2009.01.07"	"四舱清洗消毒器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720024906.2"	"2008.06.18"	"低噪音水环式真空泵"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720024905.8"	"2008.06.11"	"角轮折叠式物品装载车"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730017874.9"	"2008.06.11"	"真空灭菌器控制面板(绿)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200730017875.3"	"2008.07.09"	"真空灭菌器控制面板(灰)"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720025236.6"	"2008.05.14"	"快速热交换装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720025237.0"	"2008.05.14"	"冷凝收集装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720025834.3"	"2008.06.11"	"立式消毒灭菌器密封门"
"宁波康强电子股份有限公司"	"03133306"	"CN200710070199.5"	"2008.01.23"	"集成电路用的引线框架的制造方法"
"宝山钢铁股份有限公司"	"02600019"	"CN200710093969.8"	"2009.01.28"	"银铜复合深冲型铁素体抗菌不锈钢、钢板及其制造方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720026307.4"	"2008.08.06"	"灭菌设备专用可编程控制器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720026734.2"	"2008.07.16"	"内窥镜灭菌器"
"比亚迪股份有限公司"	"T000001787"	"CN200710076721.0"	"2009.03.04"	"静电放电保护电路及使用其的电子产品"
"比亚迪股份有限公司"	"T000001787"	"CN200710076726.3"	"2009.03.04"	"一种电源转换控制装置及电源电路"
"比亚迪股份有限公司"	"T000001787"	"CN200710076827.0"	"2009.03.04"	"一种SRAM中数据的读写方法及装置"
"康佳集团股份有限公司"	"01000016"	"CN200710076852.9"	"2008.04.02"	"I2S振铃消除电路"
"江苏宏图高科技股份有限公司"	"02600122"	"CN200720045462.0"	"2008.09.17"	"高压大功率开关电源"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028330.7"	"2008.07.09"	"软袋自动装盘摆袋装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028331.1"	"2008.07.09"	"软袋自动装盘整理排队装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028332.6"	"2008.07.09"	"软袋自动卸盘机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028333.0"	"2008.07.16"	"软袋自动装盘系统"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710112976.8"	"2008.02.27"	"软袋自动卸盘机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710112977.2"	"2008.02.27"	"软袋自动装盘系统"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028349.1"	"2008.07.09"	"快装式清洗装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028350.4"	"2008.08.13"	"倒冲式回水收集装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028352.3"	"2008.08.13"	"碰挂式喂盖机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028351.9"	"2008.07.16"	"可脱离离子风枪"
"比亚迪股份有限公司"	"T000001787"	"CN200710123761.6"	"2009.04.01"	"一种多节电池的保护电路及方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028882.8"	"2008.08.20"	"双软管非PVC软袋生产线软管夹手"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028883.2"	"2008.08.13"	"双软管非PVC软袋生产线封盖装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028887.0"	"2008.08.13"	"灌装控制器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710113886.0"	"2008.03.12"	"灌装控制器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028878.1"	"2008.08.06"	"离子风工作状态检测显示装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028879.6"	"2008.07.16"	"非PVC软袋生产线套色印刷装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028880.9"	"2008.07.16"	"非PVC软袋生产线充氮装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028881.3"	"2008.07.16"	"新型非PVC软袋接口固定夹"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720028885.1"	"2008.07.16"	"新型环形传送机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720029019.4"	"2008.10.08"	"包装袋卷材"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710113894.5"	"2008.05.14"	"医疗器械上光养护油及其制备方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710113895.X"	"2008.03.26"	"一元包装高效消毒粉及其制备方法"
"中兴通讯股份有限公司"	"01000063"	"CN200710163183.9"	"2008.03.12"	"一种集成电路芯片的软复位装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720029090.2"	"2008.10.22"	"粉液双腔袋裁边装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720029089.X"	"2008.08.13"	"气缸理瓶机构"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720029092.1"	"2008.09.03"	"粉液双腔输液软袋"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710113950.5"	"2008.03.19"	"单组口管液液多腔输液软袋及其生产方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710113951.X"	"2008.05.14"	"粉液双腔输液软袋及其生产方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720029088.5"	"2008.07.16"	"单组口管液液三腔输液软袋"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720029091.7"	"2008.07.16"	"单组口管液液双腔输液软袋"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200710113973.6"	"2008.03.26"	"连续旋转式全自动灯检机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720029475.9"	"2008.08.27"	"连续旋转式全自动灯检机"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN200720190054.4"	"2008.10.22"	"一种锥形球囊扩张导管"
"深圳市远望谷信息技术股份有限公司"	"03133890"	"CN200720170676.0"	"2008.09.03"	"读写器模块"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720157813.7"	"2008.08.20"	"输血器专用灭菌器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720157814.1"	"2008.11.12"	"隧道式干燥机"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720157815.6"	"2008.08.20"	"节能型多腔室大输液水浴式灭菌器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720157816.0"	"2008.10.08"	"安瓿干燥箱"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720157817.5"	"2008.08.20"	"升降门GMP灭菌器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720157818.X"	"2008.08.20"	"P4实验室专用灭菌器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720157819.4"	"2008.08.20"	"P3实验室专用灭菌器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720158219.X"	"2008.09.03"	"焊烟净化机柔性臂"
"中兴通讯股份有限公司"	"01000063"	"CN200710187571.0"	"2009.06.10"	"近场通讯移动支付系统的应用下载的方法及系统"
"四川长虹电器股份有限公司"	"02600839"	"CN200720201589.7"	"2008.09.17"	"一种静音控制电路"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720159358.4"	"2008.10.08"	"连续式灭菌器"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720159360.1"	"2008.10.08"	"粉液双腔软袋粉剂分装封口机自动挂袋装置"
"乐普(北京)医疗器械股份有限公司"	"T000025726"	"CN200720190767.0"	"2008.10.22"	"变径血管支架"
"山东新华医疗器械股份有限公司"	"03130186"	"CN200720159141.3"	"2008.12.10"	"复合型空气净化板"
"康佳集团股份有限公司"	"01000016"	"CN200720196213.1"	"2009.01.07"	"一种直流转直流电路的改进"
"上海贝岭股份有限公司"	"02600171"	"CN200710173866.2"	"2009.07.01"	"一种用于检测和控制信号斜率的电路及方法"
