"name"	"apply_numb"	"accredit_date"	"patent_name"
"沈阳沈大内窥镜有限公司"	"CN201520533530.2"	"20160120"	"一种内窥镜套膜"
"陕西安信医学技术开发有限公司"	"CN201520771512.8"	"20160203"	"止血贴"
"陕西瑞盛生物科技有限公司"	"CN201520764986.X"	"20160210"	"一种肛瘘修复材料的清洗装置"
"沈阳航天新乐有限责任公司"	"CN201520282223.1"	"20160224"	"角度测量机构"
"沈阳航天新乐有限责任公司"	"CN201520651331.1"	"20160224"	"一种红外位标器的φ角斜率测试设备"
"沈阳航天新乐有限责任公司"	"CN201520817884.X"	"20160406"	"一种位标器φ角线圈安装精度光电非接触式检测设备"
"沈阳航天新乐有限责任公司"	"CN201520820028.X"	"20160406"	"位标器高低温环境筛选试验保护装置"
"西安爱德万思医疗科技有限公司"	"CN201620035726.3"	"20160817"	"一种接骨螺钉"
"陕西瑞盛生物科技有限公司"	"CN201620389551.6"	"20170208"	"一种生物补片"
"家荣高科技(沈阳)有限公司"	"CN201620528696.X"	"20170222"	"自吸式多用蒸气开水机"
"家荣高科技(沈阳)有限公司"	"CN201620883637.4"	"20170503"	"节能型双循环冷热饮机"
"沈阳航天新乐有限责任公司"	"CN201621195920.4"	"20170531"	"一种修井作业油管杆自动输送装置"
"沈阳航天新乐有限责任公司"	"CN201621420748.8"	"20170818"	"微型高可靠性导电环专用装置"
"西安一体医疗科技有限公司"	"CN201720192885.9"	"20170919"	"一种用于放疗设备上的音频及视频监控装置"
"沈阳航天新乐有限责任公司"	"CN201621418489.5"	"20170922"	"一种具有开盖机构的大型箱体"
"沈阳航天新乐有限责任公司"	"CN201621417895.X"	"20171205"	"一种吊装机构"
"沈阳航天新乐有限责任公司"	"CN201720197762.4"	"20180202"	"一种折叠式龙门机构"
"沈阳航天新乐有限责任公司"	"CN201720545578.4"	"20180206"	"一种微型双向气阀"
"西安一体医疗科技有限公司"	"CN201720192062.6"	"20180316"	"一种用于体部伽玛刀剂量验证的电子密度模体"
"陕西瑞盛生物科技有限公司"	"CN201720626189.4"	"20180327"	"一种具有实时监测功能的分隔式清洗系统"
"家荣高科技(沈阳)有限公司"	"CN201720282420.2"	"20180501"	"喷淋式可调整咖啡机"
"西安一体医疗科技有限公司"	"CN201720251795.2"	"20180504"	"一种用于放疗设备上的防撞装置"
"陕西瑞盛生物科技有限公司"	"CN201720623376.7"	"20180518"	"一种分隔式清洗箱"
"沈阳航天新乐有限责任公司"	"CN201721631744.9"	"20180720"	"车载大型设备的伸缩式框架"
"沈阳航天新乐有限责任公司"	"CN201721631620.0"	"20180720"	"一种小空间运动部件的相对锁紧装置"
"沈阳航天新乐有限责任公司"	"CN201721631739.8"	"20180814"	"一种用于大型设备的被动式遮蔽系统"
"陕西瑞盛生物科技有限公司"	"CN201720623318.4"	"20180911"	"一种具有取样功能的分隔式清洗系统"
"陕西瑞盛生物科技有限公司"	"CN201720626188.X"	"20180911"	"一种生物材料的清洗系统"
"家荣高科技(沈阳)有限公司"	"CN201820279889.5"	"20181102"	"可提供冷水、热水、水蒸气的饮水机"
"家荣高科技(沈阳)有限公司"	"CN201820278640.2"	"20181102"	"可用于泡茶的咖啡机漏斗"
"家荣高科技(沈阳)有限公司"	"CN201820278639.X"	"20181102"	"易拆卸组装的出水龙头"
"家荣高科技(沈阳)有限公司"	"CN201820278675.6"	"20181102"	"温酒器"
"陕西莱特光电材料股份有限公司"	"CN201820817770.9"	"20181127"	"一种多功能的OLED照明装置"
"陕西莱特光电材料股份有限公司"	"CN201820817799.7"	"20181127"	"一种多能源发电的OLED照明装置"
"陕西莱特光电材料股份有限公司"	"CN201820817871.6"	"20181127"	"一种可供氧的OLED照明装置"
"家荣高科技(沈阳)有限公司"	"CN201820278685.X"	"20190111"	"方便更换基底的烤饼机"
"陕西安信医学技术开发有限公司"	"CN201820064268.5"	"20190226"	"用于骨钻扳机的反向扣合装置"
"陕西安信医学技术开发有限公司"	"CN201820149445.X"	"20190423"	"骨钻往复锯的往复运动装置"
"沈阳沈大内窥镜有限公司"	"CN201820795200.4"	"20190426"	"手术器械及手术机器人"
"沈阳沈大内窥镜有限公司"	"CN201821476649.0"	"20190426"	"密封组件及高清摄像头"
"陕西安信医学技术开发有限公司"	"CN201820174741.5"	"20190503"	"医用电动锯的快换头装置"
"沈阳沈大内窥镜有限公司"	"CN201820767555.2"	"20190521"	"穿刺帽及腹腔镜穿刺套管"
"沈阳航天新乐有限责任公司"	"CN201821511854.6"	"20190524"	"一种吊具"
"沈阳沈大内窥镜有限公司"	"CN201821476943.1"	"20190716"	"内窥镜进液组件及内窥镜"
"沈阳沈大内窥镜有限公司"	"CN201821476771.8"	"20190716"	"一种内窥镜"
"沈阳沈大内窥镜有限公司"	"CN201821476929.1"	"20190716"	"微创手术用剪刀及医疗设备"
"沈阳航天新乐有限责任公司"	"CN201821983956.8"	"20190813"	"一种线列成像位标器焦面调试设备"
"陕西莱特光电材料股份有限公司"	"CN201820959013.5"	"20190816"	"一种OLED发光音乐水杯"
"陕西莱特光电材料股份有限公司"	"CN201820959052.5"	"20190816"	"一种OLED发光水杯"
"陕西安信医学技术开发有限公司"	"CN201822268718.5"	"20191213"	"便捷式骨钻扳机控制装置"
"陕西安信医学技术开发有限公司"	"CN201920101547.9"	"20191213"	"便捷式肘关节矫形器"
"家荣高科技(沈阳)有限公司"	"CN201920244421.7"	"20191231"	"喷淋式萃茶机"
"沈阳航天新乐有限责任公司"	"CN201920674728.0"	"20200110"	"一种作动器的力学试验台"
"沈阳沈大内窥镜有限公司"	"CN00211466.6"	"20010523"	"肛肠高位直视注射枪"
"沈阳沈大内窥镜有限公司"	"CN00210112.2"	"20011219"	"一种免维护的医疗器械水阀"
"沈阳沈大内窥镜有限公司"	"CN01211980.6"	"20020417"	"切膀胱肿瘤环"
"沈阳沈大内窥镜有限公司"	"CN200320105068.3"	"20041229"	"一种内窥镜用异形管"
"沈阳沈大内窥镜有限公司"	"CN200320105349.9"	"20041229"	"内窥镜插接结构"
"沈阳沈大内窥镜有限公司"	"CN200320105033.X"	"20041229"	"双极电极及其联接结构"
"沈阳沈大内窥镜有限公司"	"CN200620089958.3"	"20070314"	"气瓶式气压弹道碎石机"
"沈阳沈大内窥镜有限公司"	"CN201130020826.1"	"20110629"	"腹腔镜"
"沈阳沈大内窥镜有限公司"	"CN201130020828.0"	"20110629"	"内窥镜"
"沈阳沈大内窥镜有限公司"	"CN201130020827.6"	"20111123"	"宫腔镜"
"陕西瑞盛生物科技有限公司"	"CN201230079744.9"	"20121010"	"包装盒（1）"
"陕西瑞盛生物科技有限公司"	"CN201230079745.3"	"20121010"	"包装盒（2）"
"陕西瑞盛生物科技有限公司"	"CN201230291759.1"	"20121219"	"生物栓"
"家荣高科技(沈阳)有限公司"	"CN201330531941.4"	"20140514"	"流量控制漏斗"
"陕西安信医学技术开发有限公司"	"CN201530531360.X"	"20160525"	"铠装带包装袋"
"陕西安信医学技术开发有限公司"	"CN201630133223.5"	"20160914"	"医用小骨克氏针钻"
"陕西安信医学技术开发有限公司"	"CN201630133226.9"	"20160914"	"医用大骨空心钻"
"陕西安信医学技术开发有限公司"	"CN201630133236.2"	"20160914"	"医用大骨摆锯"
"陕西安信医学技术开发有限公司"	"CN201630135670.4"	"20160914"	"医用小骨摆锯"
"陕西安信医学技术开发有限公司"	"CN201630135671.9"	"20160914"	"医用大骨慢钻"
"西安一体医疗科技有限公司"	"CN201730090059.9"	"20170901"	"带软件操作界面的电脑（TPS界面）"
"西安一体医疗科技有限公司"	"CN201730088785.7"	"20170901"	"伽玛射线立体定向回转聚焦放疗设备"
	"CN200710017391.8"		"Method for automatically timing and changing language family"
	"CN200710017761.8"		
	"CN200810150613.8"		
"航天恒星空间技术应用有限公司"	"CN200810150735.7"		"可警示瞎火信息的安全爆破系统"
"航天恒星空间技术应用有限公司"	"CN200810150735.7"	"20120926"	"可警示瞎火信息的安全爆破系统及确定隐藏瞎火雷管方法"
	"CN200710178440.6"	"20120530"	
"航天恒星空间技术应用有限公司"	"CN200910022378.0"		"一种天线座方位驱动装置"
"航天恒星空间技术应用有限公司"	"CN200910022378.0"	"20120829"	"一种天线座方位驱动装置"
	"CN200810224158.1"		
"西安燎原液压有限责任公司"	"CN201010137862.0"		"手动电动泵"
"航天恒星空间技术应用有限公司"	"CN200910254470.X"		"一种用于数字微波ODU系统的2LO本振组频率协调设计方法"
"航天恒星空间技术应用有限公司"	"CN200910254470.X"	"20140212"	"一种用于数字微波ODU系统的2LO本振组频率协调设计方法"
	"CN201010543249.9"	"20130410"	
	"CN201010596519.2"		
"航天恒星空间技术应用有限公司"	"CN200910254611.8"		"自动亮度透视控制系统控制信号的双窗口拾取方法"
"航天恒星空间技术应用有限公司"	"CN200910254611.8"	"20130123"	"自动亮度透视控制系统控制信号的双窗口拾取方法"
	"CN201310178591.7"		
	"CN201310270430.0"		
	"CN201510206643.6"		"一种低发射率、多相变点红外相变微胶囊及其制备方法"
"航天恒星空间技术应用有限公司"	"CN201710212136.2"		"北斗二号定位定时授时终端、定向方法、定位方法、通信方法"
"航天恒星空间技术应用有限公司"	"CN201710212120.1"		"一种北斗二号定位定时授时终端装置"
	"CN201711106757.9"		"一种2,6‑二氨基‑3,5‑二硝基吡啶‑1‑氧化物的合成方法"
"航天恒星空间技术应用有限公司"	"CN201711223980.1"		"一种定时定位短信定位系统"
"航天恒星空间技术应用有限公司"	"CN201711454197.6"		"一种紧凑型双圆极化波导阵列天线及其馈电方法"
	"CN201810746719.8"		"一种中深层地岩热井同轴地埋管式井下换热器"
"航天恒星空间技术应用有限公司"	"CN201811515106.X"		"一种多频段数字图像传输终端"
	"CN201811651316.1"		"基于装配式树脂混凝土排水沟的地下室施工方法"
"航天恒星空间技术应用有限公司"	"CN201811557805.0"		"一种Ku波段收发组件和基于该组件的馈源"
	"CN201910045208.8"		"一种沥青烟气综合治理系统"
	"CN201910071463.X"		"一种保证准东煤锅炉安全运行的煤质参数控制方法"
	"CN201910168425.6"		"一种防止因断路器闪络损坏变压器的继电保护方法"
	"CN201910125429.6"		"一种康复医学用充气球类安全训练装置"
	"CN201910064435.5"		"一种柿子采摘器"
	"CN201910287648.4"		"一种方便清理的鱼类养殖装置"
	"CN201711253707.3"		"一种除草组合物及应用"
	"CN201711253716.2"		"一种除草组合物及其应用"
	"CN201910288668.3"		"一种多功能变形坐具"
	"CN201910320151.8"		"一种反馈式降噪枕头"
	"CN201910141223.2"		"一种基于仿生学的新型鞋体全方位清洗装置及清洗方法"
	"CN201910117212.0"		"一种获取机器人机械手运动学模型的方法"
	"CN201811627638.2"		"一种带有心电图机导联线分隔装置的新型心电图机存放车"
	"CN201910195232.X"		"一种包封水溶性药物的氨基有机硅脂质体/温敏型水凝胶复合材料"
	"CN201910275593.5"		"一种拉莫三嗪固体分散体的颗粒剂及其制备方法"
	"CN201910266725.8"		"一种降尿酸的中药组合物及其制备方法和应用"
	"CN201910294036.8"		"二黄外用制剂及其制备工艺"
	"CN201910294355.9"		"一种疏肝解郁中药熏香及其制备方法"
	"CN201910173927.8"		"调节肽与曼宋酮E在制备治疗改进的白血病药物及其用途"
	"CN201910211044.1"		"一种光催化杀菌除臭装置的光催化板"
	"CN201910263353.3"		"一种成分血制备方法"
	"CN201811614420.3"		"一种排油注氮灭火装置的排油和注氮启动系统"
	"CN201910189781.6"		"一种人体呼吸功能训练装置"
	"CN201711246819.6"		"一种七效蒸发工艺"
	"CN201910272933.9"		"一种水汽冷凝去除装置"
	"CN201910268539.8"		"一种磁粉探伤机的磁悬液叶片搅拌装置"
	"CN201910266699.9"		"铷离子吸附微球及其应用"
	"CN201910163365.9"		"一种制备α-铌酸铋光催化剂的方法"
	"CN201711263833.7"		"一种富表面氧空位的钼酸铋材料及其制备方法和应用"
	"CN201910183003.6"		"等离子体条件下高效催化氧化炭烟的钙钛矿型氧化物催化剂"
	"CN201910332588.3"		"储油容器的清洗设备"
	"CN201910276739.8"		"一种厚度为200～1500μm宽幅非晶薄带水平连铸的方法"
	"CN201910249647.0"		"一种金属流变净化压力成形设备"
	"CN201910288859.X"		"一种球形微米银粉的制备装置及方法"
	"CN201910268470.9"		"一种钛合金激光焊接的焊缝正面保护装置和保护方法"
	"CN201910268572.0"		"一种激光填丝焊中预置焊丝方法"
	"CN201910269674.4"		"一种不开敞区域高锁螺栓的安装方法"
	"CN201910268573.5"		"一种翻边轴承快速更换装置"
	"CN201910268466.2"		"一种机翼翼肋定位钻孔夹具和定位方法"
	"CN201910268467.7"		"一种数控加工防换刀误操作方法"
	"CN201711246845.9"		"一种铝电解残极自磨清理机的内部结构装置"
	"CN201910217212.8"		"一种利用二次熔覆工艺制备结构化砂轮的加工方法"
	"CN201910268436.1"		"一种飞机壁板长桁压紧装置及使用方法"
	"CN201910269529.6"		"一种飞机翼肋预应力加载装置和加载方法"
	"CN201910322494.8"		"一种变速器EHC翻转工装"
	"CN201711246808.8"		"一种协作型双臂工业机器人"
	"CN201910198446.2"		"一种大尺寸颗粒塑料3D打印机防滴料喷嘴"
	"CN201910259130.X"		"一种基于虚拟实时电价的电动汽车有序充电控制方法"
	"CN201910238582.X"		"一种分布式电池组均衡控制系统及其控制方法"
	"CN201711249716.5"		"用于铁路凹底平车运输半挂车的锁紧装置及铁路凹底平车"
	"CN201711263785.1"		"一种艇用拖曳声纳的布放回收装置"
	"CN201910167815.1"		"一种可降低垃圾收集重量的水面机器人"
	"CN201711263597.9"		"一种单螺旋桨矢量推进装置"
	"CN201910224964.7"		"一种电力架空线路消缺无人机及其消缺方法"
	"CN201910196261.8"		"一种基于自编码器的飞机油门控制方法"
	"CN201910122310.3"		"一种舰面无线紫外光的无人机助降系统及其助降引导方法"
	"CN201711261198.9"		"垃圾箱的自动安全撑杆装置及其控制方法"
	"CN201910250305.0"		"一种具有起吊构件旋摆功能单起升系统塔式起重机"
	"CN201910233656.0"		"包装袋袋库升降机构"
	"CN201910263334.0"		"一种电增强零价铁厌氧水处理装置与方法"
	"CN201910071101.0"		"油水分离装置及油水分离方法"
	"CN201910276294.3"		"一种基于超临界水氧化反应的含铬污泥处理方法及系统"
	"CN201910283559.2"		"一种抗渗铁尾矿混凝土及其制备方法"
	"CN201910205037.0"		"牙科用氧化铝-氧化锆共晶陶瓷棒及其制备方法"
	"CN201910262430.3"		"一种OLED中间体11-氯-7H-苯并[c]咔唑及其合成方法"
	"CN201711253710.5"		"一种3-氟-5-氯吡啶氧基苯氧丙酰胺类化合物及其应用"
	"CN201711253729.X"		"取代芳基吡唑羧酸类化合物及其用途"
	"CN201910177757.0"		"一种强荧光发射笼状金属化合物及其合成方法"
	"CN201711253731.7"		"一种取代1，3，4噁二唑类化合物及其用途"
	"CN201711253725.1"		"一种含异噻唑环的芳乙酰胺类化合物及其用途"
