"ID"	"Chinese_title"	"Chinese_periodical_name"	"years"	"Chinese_keyword"
"QKW20192020010700005075"	"智能制造在集团化制药企业中的应用研究"	"自动化博览"	"2019"	"智能制造%药品生产%管理方式%信息共享"
"QKW20192020010700054245"	"浅析大数据时代企业人力资源管理创新"	"中国民商"	"2019"	"大数据%人力资源%人力资源管理"
"QKW20192020010700080480"	"企业财务管理信息化的问题及对策"	"财会学习"	"2019"	"企业财务管理%信息化%职业素养"
"QKW20192020011400071221"	"新形势下管理会计的重要性思考"	"新商务周刊"	"2019"	"新形势%管理会计%重要性%思考"
"QKW20192020011400077334"	"大数据背景下企业人力资源管理的变革探讨"	"现代经济信息"	"2019"	"大数据%企业管理%人力资源%变革"
"QKW20202020040100005765"	"深度卷积神经网络在计算机视觉领域的应用"	"计算机与网络"	"2020"	
"QKW20202020040100054489"	"会计行业该如何应对人工智能的冲击"	"当代会计"	"2020"	"人工智能%会计行业%变革"
"QKW20202020041500011802"	"工民建基础工程井点降水施工工艺探究"	"砖瓦世界"	"2020"	"工民建%基础工程%井点降水施工%工艺要点"
"QKW20202020042300067988"	"基于雪亮工程的疫情管控超脑平台建设"	"中国安全防范技术与应用"	"2020"	"新冠肺炎%雪亮工程%人工智能%疫情管控超脑平台%应急响应"
"QKW20202020042300080283"	"基于物联网的电动车充电应用"	"广播电视网络"	"2020"	"物联网%广播电视%共享电源%应用"
"QKW20202020042300106702"	"5G广播和移动边缘计算时代卫星通信的挑战与机遇"	"卫星应用"	"2020"	
"QKW20202020051300010700"	"大华AIoT助力智慧社区"	"智能建筑"	"2020"	
"QKW20202020060200000084"	"AI时代的BIM新设计技术展望"	"中国勘察设计"	"2020"	
"QKW20202020061600053356"	"生物医药企业资本化相关问题的探讨"	"中国民商"	"2020"	"生物医药企业%在建工程支出%费用化%资本化%相关问题探讨"
"QKW20202020061600058304"	"电气工程自动化智能化技术应用"	"环球市场"	"2020"	"电气工程%自动化%智能化技术%应用"
"QKW20202020061600071417"	"基于战略导向的医院全面预算管理探讨"	"财经界"	"2020"	"战略导向%医院%全面预算管理"
"QKW20202020070100006905"	"基于智慧供应链模式的物资计划管理研究"	"河北企业"	"2020"	"煤矿%物资计划管理%供应链%大数据%云计算"
"QKW20202020071600036068"	"开放、共享、安全、进化-5G+AIoT赋能新建筑数字信息平台"	"智能建筑"	"2020"	
"QKW20202020071600036069"	"智能建筑行业如何应对5G+AIoT新产业体系"	"智能建筑"	"2020"	
"QKW20202020071600089188"	"医疗器械企业内部控制完善对策研究"	"经营者"	"2020"	"医疗器械企业%内部控制%预算管理"
"QKW20202020081100038464"	"浅析贵广网络在智慧电力抄表领域的设计和应用"	"广播电视网络"	"2020"	"""广电+智慧""%LoRa%智慧电力抄表"
"QKW20202020081100038467"	"基于机顶盒的智慧家庭平台研发"	"广播电视网络"	"2020"	"智慧家庭%机顶盒%物联网%智能家电"
"QKW20202020081100051370"	"以全流程AI服务拥抱泛安防时代的新机遇"	"中国公共安全(综合版)"	"2020"	
"QKW20202020081100062245"	"汽车行业对中国经济的促进作用"	"销售与管理"	"2020"	
"QKW20202020081100097327"	"实现5G愿景的重大利器之MEC(多接入边缘计算)"	"中国新通信"	"2020"	"传输%5G%承载"
"QKW20202020081100097393"	"5G+智慧农业方案解析"	"中国新通信"	"2020"	"5G%智慧农业"
"QKW20202020081100109940"	"城市的数字化转型新引擎"	"智能建筑"	"2020"	
"QKW20202020081100139770"	"散养户禽流感疫苗免疫失败分析"	"农家致富顾问"	"2020"	"畜禽养殖%散养户%禽流感疫苗%免疫接种"
"QKW20202020081100139800"	"制备禽流感灭活疫苗的质量控制"	"农家致富顾问"	"2020"	"禽流感%灭活疫苗%质量控制"
"QKW20202020081100139823"	"重组禽流感病毒灭活疫苗生产工艺的优化"	"农家致富顾问"	"2020"	"重组禽流感病毒%灭活疫苗%灭活工艺%病毒浓缩"
"QKW20202020081100172048"	"制药工程中的制药分离技术"	"百科论坛电子杂志"	"2020"	"制药工程%制药分离%萃取技术"
"QKW20202020081800022462"	"基于FPGA的气象雷达发射机监控系统设计"	"电子世界"	"2020"	
"QKW20202020081800022753"	"智能化电能网络的研究"	"电子世界"	"2020"	
"QKW20202020081800054765"	"飞机装配智能制造体系构建及关键技术"	"百科论坛电子杂志"	"2020"	"智能制造%飞机装配%体系构建%关键技术"
"QKW20202020090800036618"	"基于OpenStack构建开放创新的智算中心操作系统"	"软件和集成电路"	"2020"	
"QKW20202020090800056408"	"物联网、人工智能、大数据下的智慧停车研究"	"智能建筑"	"2020"	
"QKW20202020091500021909"	"企业固定资产管理的问题及对策方向"	"中国民商"	"2020"	"企业%固定资产%全链条管理%问题及对策"
"QKW20202020091500023465"	"人工智能技术的发展对审计工作影响的思考"	"当代会计"	"2020"	"人工智能%发展%审计领域"
"QKW20202020101300089289"	"城市建筑设施云网平台研究"	"智能建筑"	"2020"	
"QKW20202020102000001339"	"制药工程中制药工艺创新技术分析"	"百科论坛电子杂志"	"2020"	"制药工艺%制药工程%技术创新"
"QKW20202020102000069488"	"基于5G网络的工业物联网架构"	"中国新通信"	"2020"	"5G%工业互联网%物联网%大数据%边缘计算"
"QKW20202020102700006558"	"试析人工智能对会计行业的影响及应对"	"市场观察"	"2020"	"人工智能%会计行业%优化职能"
"QKW20202020111000012008"	"用人工智能建设美好世界:论中国青岛青少年人工智能科技馆的规划设计"	"科学教育与博物馆"	"2020"	"专题科技馆%人工智能%策展方案"
"QKW20202020111700038592"	"大型煤气发电机组智能控制系统"	"自动化博览"	"2020"	
"QKW20202020111700055694"	"智慧港口技术发展研究"	"设备监理"	"2020"	"智慧港口%技术%质量"
